Date;SH;Pays;Poids;Valeur;DTE;CodeICSCH;ICSCH
01/03/2018;39232190;NCP;2;2500;180;1;Industrie
01/03/2018;39239090;NCP;0;100;180;1;Industrie
01/03/2018;39262000;CLP;14;100860;204;2;Commerce
01/03/2018;39173900;NCP;0;50000;180;1;Industrie
01/03/2018;39191000;NCP;1;9988;135;2;Commerce
01/03/2018;25249000;NZP;15600;100000;7885;1;Industrie
01/03/2018;30049000;FRP;1;96900;180;2;Commerce
01/03/2018;30049000;VUP;863;3018785;5260;2;Commerce
01/03/2018;32081000;NCP;3;2500;540;1;Industrie
01/03/2018;32141000;NCP;1;900;180;1;Industrie
01/03/2018;32151900;NZP;30;74351;284;2;Commerce
01/03/2018;27101221;NZP;12;3896;720;3;Services
01/03/2018;27101926;FRP;2;4773;180;4;Construction
01/03/2018;27101926;USP;3;24364;540;1;Industrie
01/03/2018;27101929;FRP;4;4773;180;1;Industrie
01/03/2018;27109100;AUP;438491;85691;219335;1;Industrie
01/03/2018;27109100;NZP;34100;206215;17220;1;Industrie
01/03/2018;28112900;NCP;16;841404;214;1;Industrie
01/03/2018;28444000;FRP;338;2148;1965;6;Autre secteur
01/03/2018;30019000;FRP;24;11935;900;2;Commerce
01/03/2018;22042190;FRP;724;247335;4084;3;Services
01/03/2018;34021300;PLP;2;10143;180;6;Autre secteur
01/03/2018;34029090;NZP;17;11578;135;6;Autre secteur
01/03/2018;34031900;NCP;1;1000;180;1;Industrie
01/03/2018;34031900;USP;0;977;180;3;Services
01/03/2018;38140000;NCP;5;2500;360;1;Industrie
01/03/2018;38220000;FRP;3;219090;180;6;Autre secteur
01/03/2018;38249090;FRP;0;11933;180;1;Industrie
01/03/2018;38259000;NZP;31200;200000;15685;1;Industrie
01/03/2018;25171000;FRP;500;5489;2821;4;Construction
01/03/2018;22030000;CKP;0;500;180;3;Services
01/03/2018;22011090;NZP;1331;143273;785;6;Autre secteur
01/02/2018;83014000;FRP;6;2387;180;4;Construction
01/03/2018;20081100;CKP;0;1400;180;3;Services
01/03/2018;22011010;NZP;3024;241200;1635;6;Autre secteur
01/03/2018;19059090;CKP;0;600;180;3;Services
01/03/2018;20052000;CKP;0;3300;180;3;Services
01/02/2018;95062990;CLP;8;45855;360;2;Commerce
01/02/2018;95062990;FRP;1;2148;135;2;Commerce
01/02/2018;94011000;FRP;1140;6450499;685;3;Services
01/02/2018;94019000;NCP;2;10000;180;1;Industrie
01/02/2018;95030000;CAP;3;3000;180;6;Autre secteur
01/02/2018;90071000;FRP;58;59665;423;1;Industrie
01/02/2018;90142000;NCP;3;100000;360;1;Industrie
01/02/2018;90142000;USP;20;495250;135;1;Industrie
01/02/2018;90142000;USP;8;2834064;360;3;Services
01/02/2018;90149000;FRP;3;119330;180;1;Industrie
01/02/2018;90149000;FRP;0;238660;135;1;Industrie
01/02/2018;90149000;NCP;11;100000;360;1;Industrie
01/02/2018;90173000;FRP;2;3669;180;1;Industrie
01/02/2018;90173000;FRP;26;155129;135;1;Industrie
01/02/2018;90178000;FRP;0;408;180;1;Industrie
01/02/2018;90185000;USP;8;136036;180;2;Commerce
01/02/2018;90189000;DEP;10;596650;182;2;Commerce
01/02/2018;90189000;FRP;1;4000;180;2;Commerce
01/02/2018;90189000;FRP;3;182739;360;3;Services
01/02/2018;90189000;FRP;7;1384228;405;6;Autre secteur
01/02/2018;90189000;FRP;40;23866;333;6;Autre secteur
01/02/2018;90189000;FRP;15;11933;209;6;Autre secteur
01/02/2018;90189000;FRP;1;23866;135;6;Autre secteur
01/02/2018;90200000;NCP;1;100000;180;1;Industrie
01/02/2018;90211000;FRP;2;6205;180;2;Commerce
01/02/2018;90251990;FRP;0;1193;180;2;Commerce
01/02/2018;90258090;NCP;0;5000;180;1;Industrie
01/02/2018;90261010;NCP;0;50000;180;1;Industrie
01/02/2018;90262010;FRP;1;597;180;1;Industrie
01/02/2018;90262010;ITP;2;1053;135;1;Industrie
01/02/2018;90262090;NCP;0;50000;180;1;Industrie
01/02/2018;90303300;FRP;7;13126;180;1;Industrie
01/02/2018;90309010;FRP;5;5967;180;6;Autre secteur
01/02/2018;90318010;FRP;4;1790;180;1;Industrie
01/02/2018;90318010;NCP;3;5000;180;1;Industrie
01/02/2018;90321010;AUP;2;20512;180;4;Construction
01/02/2018;90328910;DEP;96;53699;135;3;Services
01/02/2018;90330000;FRP;2;23866;180;2;Commerce
01/02/2018;91019900;ESP;1;22667;180;6;Autre secteur
01/02/2018;91040000;NCP;0;50000;180;1;Industrie
01/03/2018;15119000;PLP;3;14320;180;6;Autre secteur
01/02/2018;89039999;NCP;700;6443820;435;2;Commerce
01/02/2018;85177000;NZP;4;19328;180;3;Services
01/02/2018;85189000;NCP;0;1600;180;1;Industrie
01/02/2018;85235100;FRP;1;2560;360;2;Commerce
01/02/2018;85052000;FRP;4;7816;180;1;Industrie
01/02/2018;85078000;NCP;7;100000;360;1;Industrie
01/02/2018;85078000;USP;47;515254;368;3;Services
01/02/2018;85114010;FRP;7;477320;135;1;Industrie
01/02/2018;85114090;DEP;4;1844;180;2;Commerce
01/02/2018;85114090;USP;4;9664;180;2;Commerce
01/02/2018;85115000;DEP;5;1988;180;2;Commerce
01/02/2018;85171200;FRP;1;15430;360;2;Commerce
01/02/2018;85171200;FRP;57;835200;418;3;Services
01/02/2018;85176200;FRP;6;11933;180;2;Commerce
01/02/2018;85176900;ESP;1;59665;180;3;Services
01/02/2018;85176900;FRP;1;178995;180;1;Industrie
01/02/2018;85176900;NCP;7;100000;360;1;Industrie
01/02/2018;84811000;FRP;4;1790;180;1;Industrie
01/02/2018;84811000;GBP;3;48866;180;6;Autre secteur
01/02/2018;84812000;CAP;2;22637;180;6;Autre secteur
01/02/2018;84812000;FRP;0;23855;180;3;Services
01/02/2018;84812000;NCP;1;100000;360;1;Industrie
01/02/2018;84813000;NCP;1;50000;180;1;Industrie
01/02/2018;84818000;CLP;47;51261;368;2;Commerce
01/02/2018;84821000;USP;42;104951;343;2;Commerce
01/02/2018;84829900;FRP;1;1790;180;1;Industrie
01/02/2018;84831000;FRP;16;29236;213;1;Industrie
01/02/2018;84839000;GBP;1;6787;180;6;Autre secteur
01/02/2018;85016490;FRP;14;35799;202;2;Commerce
01/02/2018;85043300;FRP;6;5967;180;1;Industrie
01/02/2018;85044000;FRP;3565;918989;2225;4;Construction
01/02/2018;84072190;CLP;38;140000;323;6;Autre secteur
01/02/2018;84081000;CKP;250;1435345;235;2;Commerce
01/02/2018;84099120;FRP;432;4048724;335;1;Industrie
01/02/2018;84099120;JPP;148;35510;918;3;Services
01/02/2018;84099990;FRP;41;41766;336;1;Industrie
01/02/2018;84099990;FRP;46;119330;361;2;Commerce
01/02/2018;84119100;USP;1;421901;180;1;Industrie
01/02/2018;84133000;DEP;6;2681;180;2;Commerce
01/02/2018;84133000;FRP;22;204308;135;1;Industrie
01/02/2018;84133000;FRP;49;90691;378;1;Industrie
01/02/2018;84137000;FRP;18;33412;224;1;Industrie
01/02/2018;84138190;FRP;5;2387;135;1;Industrie
01/02/2018;84139100;FRP;31;290812;135;1;Industrie
01/02/2018;84139100;NCP;1;8950;180;1;Industrie
01/02/2018;85238000;FRP;2;4773;180;2;Commerce
01/02/2018;85255000;FRP;6;178995;135;3;Services
01/02/2018;85256000;NCP;4;50000;180;1;Industrie
01/02/2018;85258000;SGP;0;605580;135;3;Services
01/02/2018;85285100;FRP;12;11933;192;1;Industrie
01/02/2018;85285900;USP;85;914255;1117;3;Services
01/02/2018;85286100;FRP;2;3825;180;1;Industrie
01/02/2018;85299090;FRP;3;11933;135;3;Services
01/02/2018;85319000;FRP;33;16706;300;1;Industrie
01/02/2018;85352100;FRP;35;35799;307;1;Industrie
01/02/2018;85359000;FRP;9;17184;181;1;Industrie
01/02/2018;85361000;USP;2;4735;180;2;Commerce
01/02/2018;85363000;FRP;14;477320;135;1;Industrie
01/02/2018;85365000;CLP;2;17638;180;2;Commerce
01/02/2018;85365000;FRP;10;5012;184;1;Industrie
01/02/2018;85366900;FRP;1;597;180;1;Industrie
01/02/2018;85366900;NCP;0;2400;360;1;Industrie
01/02/2018;85371000;NCP;1;50000;180;1;Industrie
01/02/2018;85389000;FRP;256;475530;1509;1;Industrie
01/02/2018;85399000;FRP;11;62500;189;6;Autre secteur
01/02/2018;85423100;FRP;2;74223;135;3;Services
01/02/2018;85423900;NOP;16;97790;214;3;Services
01/02/2018;85423900;NZP;66;656315;135;3;Services
01/02/2018;85423900;USP;1;55157;135;2;Commerce
01/02/2018;85437000;FRP;1;2387;180;2;Commerce
01/02/2018;85437000;NCP;5;50000;180;1;Industrie
01/02/2018;85437000;USP;4;9664;180;2;Commerce
01/02/2018;85437000;USP;4;551367;180;3;Services
01/02/2018;87039000;CNP;9600;17428862;4885;2;Commerce
01/02/2018;87084000;DEP;29;12445;280;2;Commerce
01/02/2018;87087000;DEP;5;2290;180;2;Commerce
01/02/2018;87089900;DEP;26;87230;264;2;Commerce
01/02/2018;87089900;ITP;10;39423;182;6;Autre secteur
01/02/2018;87089900;JPP;6;40116;180;3;Services
01/02/2018;88032000;FRP;2;238660;135;1;Industrie
01/02/2018;88032000;NCP;213;500000;1911;1;Industrie
01/02/2018;88032000;NZP;80;47895;532;3;Services
01/02/2018;88032000;USP;580;434880;3287;3;Services
01/02/2018;88033000;FRP;958;4206022;5436;3;Services
01/02/2018;88033000;NCP;63;127700;1653;1;Industrie
01/02/2018;88033000;USP;101;1293165;1175;3;Services
01/02/2018;88033000;USP;35;1583156;309;3;Services
01/02/2018;89019010;GPP;306000;417655000;15385;3;Services
01/02/2018;84159000;FRP;3;992500;135;3;Services
01/02/2018;84189900;NCP;2;64850;180;2;Commerce
01/02/2018;84198100;AUP;20;95790;234;3;Services
01/02/2018;84212900;FRP;15;145215;135;1;Industrie
01/02/2018;84219900;DEP;1022;2230994;635;6;Autre secteur
01/02/2018;84229000;FRP;1;19095;180;1;Industrie
01/02/2018;84253900;NCP;3;50000;180;1;Industrie
01/02/2018;84254200;DEP;6;47895;180;3;Services
01/02/2018;84254200;NCP;2;50000;180;1;Industrie
01/02/2018;84254900;FRP;116;119330;761;1;Industrie
01/02/2018;84289000;FRP;48;23866;371;1;Industrie
01/02/2018;84314900;FRP;4;108256;180;2;Commerce
01/02/2018;84439900;NZP;4;1551543;180;1;Industrie
01/02/2018;84672100;FRP;3;5967;180;1;Industrie
01/02/2018;84705000;SGP;16;184458;360;5;Hotellerie - Restauration
01/02/2018;84713000;FRP;3;116705;180;6;Autre secteur
01/02/2018;84716000;FRP;1;597;180;1;Industrie
01/02/2018;84718000;USP;3;95790;180;3;Services
01/02/2018;84719000;FRP;41;111395;338;3;Services
01/02/2018;84798900;AUP;637;1680000;435;4;Construction
01/02/2018;76169900;NCP;1;1600;180;1;Industrie
01/02/2018;82011000;FRP;28;51664;273;1;Industrie
01/02/2018;82032000;FRP;15;27887;209;1;Industrie
01/02/2018;82041100;FRP;47;86413;366;1;Industrie
01/02/2018;82052000;FRP;11;21271;191;1;Industrie
01/02/2018;82054000;FRP;2;3299;180;1;Industrie
01/02/2018;82059000;CAP;75;70000;509;6;Autre secteur
01/02/2018;82079000;FRP;215;122432;1389;1;Industrie
01/02/2018;73269090;USP;18;43875;222;2;Commerce
01/02/2018;73269010;FRP;68;121120;634;1;Industrie
01/02/2018;71131900;USP;3;11495;180;3;Services
01/02/2018;72230000;NCP;1;1200;180;1;Industrie
01/02/2018;73071900;FRP;19;35799;230;1;Industrie
01/02/2018;73101010;NZP;1290;35510;735;2;Commerce
01/02/2018;73181500;NCP;0;1360;720;1;Industrie
01/02/2018;73181600;NCP;0;700;360;1;Industrie
01/02/2018;73182200;NCP;0;500;180;1;Industrie
01/02/2018;71131100;FRP;1;430256;180;2;Commerce
01/02/2018;65061010;FRP;6;8830;540;1;Industrie
01/02/2018;69111000;NCP;257;567724;1512;2;Commerce
01/02/2018;69120000;CLP;2;9480;180;1;Industrie
01/02/2018;71129100;USP;0;383800;180;3;Services
01/02/2018;70109000;NCP;1;500;180;1;Industrie
01/02/2018;70119000;NCP;0;4500;360;1;Industrie
01/02/2018;70131000;CAP;14;230550;202;2;Commerce
01/02/2018;70131000;USP;7;141094;180;2;Commerce
01/02/2018;70132800;CLP;5;21132;180;1;Industrie
01/02/2018;70133700;CLP;18;17424;224;1;Industrie
01/02/2018;64029900;NCP;76;219125;512;2;Commerce
01/02/2018;62052000;WFP;18;203100;222;1;Industrie
01/02/2018;63109000;FRP;1;1193;180;1;Industrie
01/02/2018;64011000;FRP;3;5012;180;1;Industrie
01/02/2018;63029100;WFP;15;45000;210;1;Industrie
01/02/2018;63063000;FJP;96;1180322;613;6;Autre secteur
01/02/2018;63063000;HKP;35;267925;309;6;Autre secteur
01/02/2018;62032200;FRP;20;10024;234;1;Industrie
01/02/2018;62034210;FRP;58;108352;425;1;Industrie
01/02/2018;63026000;AUP;1;10000;180;5;Hotellerie - Restauration
01/02/2018;61169300;FRP;10;19260;186;1;Industrie
01/02/2018;61091000;WFP;101;677650;688;1;Industrie
01/02/2018;61091000;NCP;33;370000;299;3;Services
01/02/2018;61091000;CAP;11;10000;188;6;Autre secteur
01/02/2018;56079000;CAP;11;10000;188;6;Autre secteur
01/02/2018;49111010;USP;65;23194;455;3;Services
01/02/2018;49119990;FRP;52;23866;393;3;Services
01/02/2018;49100000;FRP;17;23496;219;1;Industrie
01/02/2018;49100000;USP;34;46746;301;1;Industrie
01/02/2018;49019990;NCP;42;7000;503;1;Industrie
01/02/2018;49019990;NCP;28;3807;274;6;Autre secteur
01/02/2018;40169300;FRP;0;23866;180;3;Services
01/02/2018;40169300;NCP;0;5770;900;1;Industrie
01/02/2018;48219000;NCP;0;5200;180;1;Industrie
01/02/2018;42050000;FRP;6;5967;180;1;Industrie
01/02/2018;39269010;FRP;60;110977;432;1;Industrie
01/02/2018;30019000;FRP;16;7161;540;2;Commerce
01/02/2018;38089900;CLP;30;18000;284;6;Autre secteur
01/02/2018;38190000;SGP;0;1916;180;3;Services
01/02/2018;38249090;GBP;0;9779;180;3;Services
01/02/2018;38249090;NCP;1;9000;180;1;Industrie
01/02/2018;39235000;MXP;6;26250;180;1;Industrie
01/02/2018;39239090;CLP;1;18600;180;1;Industrie
01/02/2018;30049000;VUP;748;2563402;4504;2;Commerce
01/02/2018;32081000;NCP;17;7800;218;1;Industrie
01/02/2018;32089090;NZP;7;38351;180;6;Autre secteur
01/02/2018;27101221;NAP;3;958;180;3;Services
01/02/2018;27101926;USP;0;4790;180;1;Industrie
01/02/2018;27101929;FRP;2;14124;180;1;Industrie
01/02/2018;23099010;NZP;23296;1234396;85;2;Commerce
01/02/2018;34031900;CAP;0;958;180;3;Services
01/02/2018;35061000;NCP;2;2000;180;1;Industrie
01/02/2018;22030000;CKP;0;500;180;3;Services
01/02/2018;22029090;USP;10;1533;182;1;Industrie
01/02/2018;20095000;CKP;1;1050;180;3;Services
01/02/2018;20052000;CKP;0;3600;180;3;Services
01/02/2018;22021000;NZP;68;15612;473;3;Services
01/02/2018;20081100;CKP;0;2800;180;3;Services
01/02/2018;3011900;USP;378;555320;2297;6;Autre secteur
01/02/2018;19059090;CKP;0;3900;180;3;Services
01/02/2018;9012200;FRP;11;5967;188;3;Services
01/02/2018;3079111;USP;166;373999;1010;6;Autre secteur
01/01/2018;96082090;FRP;2;4401;180;3;Services
01/01/2018;85235100;FRP;1;13296;720;2;Commerce
01/01/2018;85235100;USP;1;4963;180;3;Services
01/01/2018;85171200;FRP;6;42389;540;2;Commerce
01/01/2018;85171200;USP;246;2501957;1458;3;Services
01/01/2018;85171800;FRP;1;178995;135;6;Autre secteur
01/01/2018;96039000;MUP;0;1193;180;1;Industrie
01/01/2018;90049090;MUP;0;597;180;1;Industrie
01/01/2018;90141000;FRP;1;178995;135;1;Industrie
01/01/2018;90141000;FRP;196;596650;1158;3;Services
01/01/2018;90142000;NCP;69;250000;773;1;Industrie
01/01/2018;90142000;USP;2;650999;360;3;Services
01/01/2018;90148010;NLP;15;49625;209;3;Services
01/01/2018;90149000;FRP;2;954640;135;1;Industrie
01/01/2018;90149000;FRP;127;387823;817;3;Services
01/01/2018;90149000;NCP;84;200000;821;1;Industrie
01/01/2018;90178000;MUP;2;5967;180;1;Industrie
01/01/2018;90183900;FRP;5;90691;180;6;Autre secteur
01/01/2018;90189000;DEP;2;155129;180;2;Commerce
01/01/2018;90189000;FRP;2;31448;180;2;Commerce
01/01/2018;90189000;FRP;7;177503;180;6;Autre secteur
01/01/2018;90189000;FRP;41;33412;513;6;Autre secteur
01/01/2018;90200000;FRP;100;531615;135;6;Autre secteur
01/01/2018;90211000;FRP;36;250949;313;2;Commerce
01/01/2018;90211000;TWP;0;24991;180;2;Commerce
01/01/2018;90213900;FRP;0;477;180;6;Autre secteur
01/01/2018;90222100;FRP;328;2148;1915;6;Autre secteur
01/01/2018;90229000;FRP;43;78627;135;6;Autre secteur
01/01/2018;90229000;FRP;79;267117;527;6;Autre secteur
01/01/2018;90262090;MUP;3;7160;180;1;Industrie
01/01/2018;90262090;NCP;0;5000;180;1;Industrie
01/01/2018;90268010;NCP;1;50000;180;1;Industrie
01/01/2018;90273090;FRP;126;3341240;185;3;Services
01/01/2018;90278090;FRP;207;5489180;235;3;Services
01/01/2018;90308400;FRP;37;250593;135;3;Services
01/01/2018;90308900;FRP;17;119330;135;1;Industrie
01/01/2018;90308900;FRP;203;5369850;235;3;Services
01/01/2018;90312010;NCP;1;50000;180;1;Industrie
01/01/2018;90318010;NCP;0;50000;180;1;Industrie
01/01/2018;90318010;NLP;9;50465;180;3;Services
01/01/2018;90318090;USP;5;50465;180;3;Services
01/01/2018;90328910;FRP;1;238660;135;1;Industrie
01/01/2018;90328910;NCP;1;50000;180;1;Industrie
01/01/2018;90328990;DEP;8;50465;180;3;Services
01/01/2018;92029090;FRP;100;300000;632;6;Autre secteur
01/01/2018;94032000;FRP;0;10740;135;3;Services
01/01/2018;94054000;CLP;92;63661;594;6;Autre secteur
01/01/2018;94054000;USP;11;95874;189;3;Services
01/01/2018;88023000;FRP;13463;683254427;785;3;Services
01/01/2018;88031000;NCP;2;50000;180;1;Industrie
01/01/2018;88031000;USP;100;3633480;632;3;Services
01/01/2018;88032000;NCP;132;250000;927;1;Industrie
01/01/2018;88032000;USP;4340;2320075;23057;3;Services
01/01/2018;88033000;DEP;5;100930;180;3;Services
01/01/2018;88033000;FRP;1;23866;180;1;Industrie
01/01/2018;88033000;FRP;387;4436702;2902;3;Services
01/01/2018;88033000;NCP;0;4000;360;1;Industrie
01/01/2018;88033000;USP;6;1179026;360;3;Services
01/01/2018;88039000;FRP;175;992500;1005;3;Services
01/01/2018;89039199;AUP;10000;23806335;5085;3;Services
01/01/2018;85176200;FRP;1;11088;180;2;Commerce
01/01/2018;85176200;USP;2;32564;180;3;Services
01/01/2018;85176200;USP;87;1387277;567;3;Services
01/01/2018;85176900;NCP;8;100000;360;1;Industrie
01/01/2018;85176900;USP;37;100930;318;3;Services
01/01/2018;85177000;NLP;0;19513;360;2;Commerce
01/01/2018;85177000;USP;6;99250;180;3;Services
01/01/2018;85182100;NLP;0;9471;360;2;Commerce
01/01/2018;85182200;NLP;0;3662;180;2;Commerce
01/01/2018;85184090;NCP;1;50000;180;1;Industrie
01/01/2018;85234900;JPP;27;38431;269;3;Services
01/01/2018;85111000;NCP;0;100000;180;1;Industrie
01/01/2018;85131000;MUP;5;11933;180;1;Industrie
01/01/2018;85152900;MUP;70;178995;618;1;Industrie
01/01/2018;85159000;MUP;9;23866;181;1;Industrie
01/01/2018;85166000;CLP;51;34900;387;6;Autre secteur
01/01/2018;85059000;DKP;2;36603;180;3;Services
01/01/2018;85078000;NCP;35;300000;923;1;Industrie
01/01/2018;74122000;CLP;1;887;180;6;Autre secteur
01/01/2018;76169900;DKP;1;26955;180;3;Services
01/01/2018;78060000;FRP;7;178995;135;3;Services
01/01/2018;82032000;MUP;3;7160;180;1;Industrie
01/01/2018;82041200;MUP;5;11933;180;1;Industrie
01/01/2018;82052000;MUP;1;2387;180;1;Industrie
01/01/2018;82055900;AUP;2;9925;180;3;Services
01/01/2018;82055900;MUP;1;1790;180;1;Industrie
01/01/2018;82055900;NLP;0;1182;360;2;Commerce
01/01/2018;82059000;FRP;131;63484;836;1;Industrie
01/01/2018;82059000;FRP;1;35799;135;3;Services
01/01/2018;82079000;MUP;11;28639;190;1;Industrie
01/01/2018;85256000;NCP;12;150000;360;1;Industrie
01/01/2018;85258000;NLP;0;14669;180;2;Commerce
01/01/2018;85261000;FRP;4;991517;270;6;Autre secteur
01/01/2018;85261000;NCP;15;150000;369;1;Industrie
01/01/2018;85261000;USP;14;977900;204;3;Services
01/01/2018;85269100;USP;6;88150;180;3;Services
01/01/2018;85272100;USP;3;4963;180;2;Commerce
01/01/2018;85285100;DEP;9;5967;180;3;Services
01/01/2018;85285100;NLP;1;194828;135;2;Commerce
01/01/2018;85287100;TWP;4;2387;180;3;Services
01/01/2018;85291000;FRP;1;119330;135;1;Industrie
01/01/2018;85319000;NCP;0;20000;180;1;Industrie
01/01/2018;85340000;NCP;0;50000;180;1;Industrie
01/01/2018;85365000;FRP;14;88996;204;2;Commerce
01/01/2018;85365000;USP;27;435311;270;3;Services
01/01/2018;85366900;FRP;0;1193;135;3;Services
01/01/2018;85371000;NCP;1;50000;180;1;Industrie
01/01/2018;85371000;USP;7;105588;180;3;Services
01/01/2018;85389000;USP;1;11014;180;3;Services
01/01/2018;85414010;HKP;8200;357900;4185;1;Industrie
01/01/2018;85423900;FRP;7;11933;180;4;Construction
01/01/2018;85423900;USP;0;35064;135;2;Commerce
01/01/2018;85437000;FRP;50;125774;383;6;Autre secteur
01/01/2018;85437000;NCP;3;110000;180;3;Services
01/01/2018;85437000;NLP;0;7088;180;2;Commerce
01/01/2018;85437000;NLP;77;99;517;3;Services
01/01/2018;85437000;USP;8;413880;135;1;Industrie
01/01/2018;85442000;NCP;275;332036;1602;3;Services
01/01/2018;85443000;USP;0;1644;180;3;Services
01/01/2018;85444200;MUP;1;3580;180;1;Industrie
01/01/2018;85444200;USP;1;22276;180;3;Services
01/01/2018;85444900;MUP;9;23866;181;1;Industrie
01/01/2018;85481000;KRP;129200;500000;64685;1;Industrie
01/01/2018;87032429;FRP;3513;517241;1885;6;Autre secteur
01/01/2018;87084000;FRP;136;20000;185;6;Autre secteur
01/01/2018;87111090;FRP;90;190928;135;6;Autre secteur
01/01/2018;83099010;CLP;3;2158;180;6;Autre secteur
01/01/2018;84059090;FRP;7;362286;135;6;Autre secteur
01/01/2018;84091000;USP;2;293370;180;3;Services
01/01/2018;84099920;USP;2;55126;135;6;Autre secteur
01/01/2018;84111100;NCP;515;1000000;2945;1;Industrie
01/01/2018;84118100;AUP;638;28000000;435;2;Commerce
01/01/2018;84119100;GBP;21;1193300;319;1;Industrie
01/01/2018;84119100;NCP;8;101100;180;1;Industrie
01/01/2018;84119100;USP;37;11038949;448;1;Industrie
01/01/2018;84129000;CAP;134;119330;851;3;Services
01/01/2018;84138190;CLP;29;19900;278;6;Autre secteur
01/01/2018;84141000;FRP;1;28639;135;3;Services
01/01/2018;84148000;FRP;15;90000;135;6;Autre secteur
01/01/2018;84149090;FRP;0;6563;135;3;Services
01/01/2018;84158200;USP;22;854540;244;3;Services
01/01/2018;84198100;FRP;40;122429;333;2;Commerce
01/01/2018;84199090;NCP;16;355925;374;2;Commerce
01/01/2018;84212900;FRP;1;27446;135;3;Services
01/01/2018;84213900;NCP;5;51600;540;1;Industrie
01/01/2018;84219900;FRP;9;250593;135;3;Services
01/01/2018;84223000;NZP;288;103169;235;2;Commerce
01/01/2018;84229000;FRP;27;177691;266;1;Industrie
01/01/2018;84238900;FRP;3;88304;135;3;Services
01/01/2018;84243000;FRP;150;19558;930;3;Services
01/01/2018;84254200;ESP;3;954640;135;1;Industrie
01/01/2018;84254200;NCP;12;50000;194;1;Industrie
01/01/2018;84389000;FRP;1540;5967;885;1;Industrie
01/01/2018;84431100;FRP;1;17900;135;3;Services
01/01/2018;84433200;NLP;27;167694;269;2;Commerce
01/01/2018;84509090;NCP;13;216196;199;2;Commerce
01/01/2018;84669400;USP;2;29775;180;3;Services
01/01/2018;84672100;MUP;5;11933;180;1;Industrie
01/01/2018;84672900;MUP;12;31026;195;1;Industrie
01/01/2018;84713000;FRP;4;119330;180;6;Autre secteur
01/01/2018;84716000;NLP;1;86163;315;2;Commerce
01/01/2018;84717000;SGP;2;29774;135;3;Services
01/01/2018;84717000;USP;1;9779;180;3;Services
01/01/2018;84718000;FRP;7;2267;180;6;Autre secteur
01/01/2018;84718000;NLP;2;94948;360;3;Services
01/01/2018;84733000;FRP;2;11933;135;3;Services
01/01/2018;84733000;FRP;4;113244;180;6;Autre secteur
01/01/2018;84733000;NLP;3;242139;495;2;Commerce
01/01/2018;84799000;NZP;1;10655;180;4;Construction
